sse,vr
0x1434F9368,0x143756CB8
0x1405718BC,0x140577E4C
0x141B0A900,0x141BA9238
0x1435CF13C,0x14382D0E0
0x1413D65F5,0x1414309B5
0x141B167E8,0x141BB5498
0x1416433D0,0x1416BBE30
0x141B0F07C,0x141BADD4C
0x141B0EFD0,0x141BADCA0
0x1434FAA30,0x143758458
0x14058DA83,0x1405950F3
0x141B0EFA0,0x141BADC70
0x1434FAA0C,0x143758434
0x14058D84C,0x140594EBC
0x141B106F0,0x141BAF3A0
0x1434FAA54,0x14375847C
0x14058DC91,0x140595301
0x141B10504,0x141BAF1B4
0x141BEEC48,0x141CA3C28
0x141BEE8B0,0x141CA3890
0x141BEE6F0,0x141CA36D0
0x141C9B8C8,0x141D54B18
0x1435D8760,0x143836C8C
0x14144763C,0x1414AC4CC
0x141C9B904,0x141D54B54
0x141B32A24,0x141BD1F74
0x141B32A68,0x141BD1FB8
0x141643600,0x1416BC060
0x141B0F9B4,0x141BAE6D0
0x1416439C0,0x1416BC420
0x141B105EC,0x141BAF29C
0x1413D4DB0,0x14142F170
0x1413D4DB5,0x14142F175
0x1413D4DBA,0x14142F17A
0x1413D4DBF,0x14142F17F
0x141D12E38,0x141DCF3F8
0x141D12F20,0x141DCF4E0
0x1435D9D14,0x1438382A0
0x141D12F00,0x141DCF4C0
0x141D13970,0x141DCFF30
0x1417F7E28,0x1418A83F0
0x141D14554,0x141DD0B14
0x141458250,0x1414BDEC0
0x141458255,0x1414BDEC5
0x14145825A,0x1414BDECA
0x14145825F,0x1414BDECF
0x141CD41EC,0x141D901DC
0x141452B80,0x1414B8500
0x141452B8C,0x1414B850C
0x141452B9C,0x1414B851C
0x141452BAC,0x1414B852C
0x141452BBF,0x1414B853F
0x141452BCB,0x1414B854B
0x141452C04,0x1414B8584
0x141452C10,0x1414B8590
0x140EC1210,0x140F1DCF0
0x140EC1050,0x140F1DB30
0x140EC0FA0,0x140F1DA80
0x140EC0EF0,0x140F1D9D0
0x140EC0DB0,0x140F1D8A0
0x1417B5288,0x141865538
0x141CD4E30,0x141D910F8
0x141453050,0x1414B8B40
0x141453055,0x1414B8B45
0x14145305A,0x1414B8B4A
0x14145305F,0x1414B8B4F
0x1417B53A0,0x1418656F0
0x141CD5304,0x141D916D4
0x141452EF0,0x1414B89E0
0x141452EF5,0x1414B89E5
0x141452EFA,0x1414B89EA
0x141452EFF,0x1414B89EF
0x141452F04,0x1414B89F4
0x141CD540C,0x141D917DC
0x141B765FC,0x141C239F4
0x141B719F8,0x141C1EDE8
0x141B328E4,0x141BD1E34
0x141D77734,0x141E29AA4
0x141C03F9C,0x141CBA2FC
0x141CA46DC,0x141D5DC0C
0x141CA472C,0x141D5DC5C
0x141CA475C,0x141D5DC8C
0x141C7F3F0,0x141D38248
0x1435D7194,0x1438356C0
0x141C7F3D4,0x141D3822C
0x141D9CE50,0x141E55298
0x141D924AC,0x141E4B908
0x141C9C3D4,0x141D55624
0x1435D879C,0x143836CC8
0x14144793A,0x1414AC7CA
0x141C9C3F8,0x141D55648
0x141C9B2DC,0x141D54444
0x141C9B32C,0x141D54494
0x141C9B360,0x141D544C8
0x141A385B0,0x141ADAAE0
0x141A38A14,0x141ADAF44
0x141B4ACFC,0x141BEA31C
0x141B4AD2C,0x141BEA34C
0x141B38F20,0x141BD8480
0x141D0BC9C,0x141DC824C
0x141AFEF30,0x141B9D750
0x1435CE980,0x14382C8B8
0x141AFEF64,0x141B9D784
0x141A3CAAC,0x141ADF124
0x141B7FCD4,0x141C2D2B4
0x141B7FD0C,0x141C2D2EC
0x141B80A44,0x141C2E024
0x141B81118,0x141C2E6F8
0x141B99F70,0x141C47550
0x141400818,0x1414606F8
0x143519B70,0x14377836C
0x1407C2D7C,0x1407EE0CC
0x141B995B4,0x141C46B94
0x14351A020,0x14377881C
0x1407C638C,0x1407F16DC
0x141B9A210,0x141C477F0
0x14169B978,0x14171EA78
0x141BA9778,0x141C56D58
0x141406630,0x141466510
0x141BAA02C,0x141C5760C
0x1435D1F98,0x143830314
0x14140670D,0x1414665ED
0x141BAA050,0x141C57630
0x1416A0B90,0x141723C90
0x141BB0F48,0x141C5E528
0x141409250,0x141469130
0x141BB2204,0x141C5F7E4
0x1435D258C,0x143830908
0x14140949D,0x14146937D
0x141BB2228,0x141C5F808
0x14169B900,0x14171EA00
0x141BA96B8,0x141C56C98
0x141406650,0x141466530
0x141BA9E20,0x141C57400
0x1435D1FA4,0x143830320
0x14140672D,0x14146660D
0x141BA9E48,0x141C57428
0x141692828,0x141715928
0x141B9BB08,0x141C490E8
0x141401490,0x141461370
0x141B9BF4C,0x141C4952C
0x1435D162C,0x14382F9A8
0x1414015FD,0x1414614DD
0x141B9BF70,0x141C49550
0x141695340,0x141718440
0x141B9F9C0,0x141C4CFA0
0x141402CC0,0x141462BA0
0x141B9FECC,0x141C4D4AC
0x1435D18CC,0x14382FC48
0x141402E8D,0x141462D6D
0x141B9FEF0,0x141C4D4D0
0x141694540,0x141717640
0x141B9DA60,0x141C4B040
0x1414020D0,0x141461FB0
0x141B9DB38,0x141C4B118
0x1435D177C,0x14382FAF8
0x1414020FD,0x141461FDD
0x141B9DB60,0x141C4B140
0x141697CD8,0x14171ADD8
0x141BA3858,0x141C50E38
0x141404270,0x141464150
0x141BA4B0C,0x141C520EC
0x1435D1BA8,0x14382FF24
0x1414043BD,0x14146429D
0x141BA4B30,0x141C52110
0x141699738,0x14171C838
0x141BA6568,0x141C53B48
0x1414052C0,0x1414651A0
0x141BA73D8,0x141C549B8
0x1435D1DC4,0x143830140
0x14140552D,0x14146540D
0x141BA7400,0x141C549E0
0x141693358,0x141716458
0x141B9CB40,0x141C4A120
0x141401BA0,0x141461A80
0x141B9CEBC,0x141C4A49C
0x1435D1704,0x14382FA80
0x141401D1D,0x141461BFD
0x141B9CEE0,0x141C4A4C0
0x14169B950,0x14171EA50
0x141BA9738,0x141C56D18
0x141406640,0x141466520
0x141BA9FEC,0x141C575CC
0x1435D1FB0,0x14383032C
0x14140674D,0x14146662D
0x141BAA010,0x141C575F0
0x141B9BA4C,0x141C4902C
0x1435D1638,0x14382F9B4
0x14140161D,0x1414614FD
0x141B9BA70,0x141C49050
0x141B9F8FC,0x141C4CEDC
0x1435D18D8,0x14382FC54
0x141402EAD,0x141462D8D
0x141B9F920,0x141C4CF00
0x141BB39F4,0x141C60FD4
0x1435D2778,0x143830AF4
0x14140A39D,0x14146A27D
0x141BB3A18,0x141C60FF8
0x141B9DA14,0x141C4AFF4
0x1435D1788,0x14382FB04
0x14140211D,0x141461FFD
0x141B9DA38,0x141C4B018
0x141BA1984,0x141C4EF64
0x1435D1A40,0x14382FDBC
0x1414038ED,0x1414637CD
0x141BA19A8,0x141C4EF88
0x141BA37D4,0x141C50DB4
0x1435D1BB4,0x14382FF30
0x1414043DD,0x1414642BD
0x141BA37F8,0x141C50DD8
0x141BA651C,0x141C53AFC
0x1435D1DD0,0x14383014C
0x14140554D,0x14146542D
0x141BA6540,0x141C53B20
0x141BA6B4C,0x141C5412C
0x1435D1DDC,0x143830158
0x14140556D,0x14146544D
0x141BA6B70,0x141C54150
0x141BAFA10,0x141C5CFF0
0x1435D2394,0x143830710
0x14140897D,0x14146885D
0x141BAFA38,0x141C5D018
0x141BB0E8C,0x141C5E46C
0x1435D2598,0x143830914
0x1414094BD,0x14146939D
0x141BB0EB0,0x141C5E490
0x141BA9948,0x141C56F28
0x1435D1F68,0x1438302E4
0x14140662D,0x14146650D
0x141BA9970,0x141C56F50
0x141B9F9EC,0x141C4CFCC
0x1435D192C,0x14382FCA8
0x141402FBD,0x141462E9D
0x141B9FA10,0x141C4CFF0
0x141BACA1C,0x141C59FFC
0x1435D216C,0x1438304E8
0x1414077BD,0x14146769D
0x141BACA40,0x141C5A020
0x141BB3A9C,0x141C6107C
0x1435D279C,0x143830B18
0x14140A41D,0x14146A2FD
0x141BB3AC0,0x141C610A0
0x141B9FB84,0x141C4D164
0x1435D1938,0x14382FCB4
0x141402FDD,0x141462EBD
0x141B9FBA8,0x141C4D188
0x141B9E354,0x141C4B934
0x1435D17DC,0x14382FB58
0x1414024ED,0x1414623CD
0x141B9E378,0x141C4B958
0x141B9E3EC,0x141C4B9CC
0x1435D17E8,0x14382FB64
0x14140250D,0x1414623ED
0x141B9E410,0x141C4B9F0
0x141B9E318,0x141C4B8F8
0x1435D17F4,0x14382FB70
0x14140252D,0x14146240D
0x141B9E340,0x141C4B920
0x141BABB74,0x141C59154
0x1435D210C,0x143830488
0x14140729D,0x14146717D
0x141BABB98,0x141C59178
0x141BABB3C,0x141C5911C
0x1435D2118,0x143830494
0x1414072BD,0x14146719D
0x141BABB60,0x141C59140
0x141BB301C,0x141C605FC
0x1435D26C4,0x143830A40
0x141409EED,0x141469DCD
0x141BB3040,0x141C60620
0x141BA38BC,0x141C50E9C
0x1435D1BF0,0x14382FF6C
0x1414044CD,0x1414643AD
0x141BA38E0,0x141C50EC0
0x141B9F934,0x141C4CF14
0x1435D1914,0x14382FC90
0x141402F7D,0x141462E5D
0x141B9F958,0x141C4CF38
0x141B9FAD4,0x141C4D0B4
0x1435D1920,0x14382FC9C
0x141402F9D,0x141462E7D
0x141B9FAF8,0x141C4D0D8
0x141B9CB6C,0x141C4A14C
0x1435D1710,0x14382FA8C
0x141401D3D,0x141461C1D
0x141B9CB90,0x141C4A170
0x141B9FB4C,0x141C4D12C
0x1435D1944,0x14382FCC0
0x141402FFD,0x141462EDD
0x141B9FB70,0x141C4D150
0x141B9FA5C,0x141C4D03C
0x1435D1950,0x14382FCCC
0x14140301D,0x141462EFD
0x141B9FA80,0x141C4D060
0x141BA9884,0x141C56E64
0x1435D1FC8,0x143830344
0x14140678D,0x14146666D
0x141BA98A8,0x141C56E88
0x141BB4AB0,0x141C62090
0x1435D2838,0x143830BB4
0x14140A92D,0x14146A80D
0x141BB4AD8,0x141C620B8
0x141B9CAE8,0x141C4A0C8
0x1435D171C,0x14382FA98
0x141401D5D,0x141461C3D
0x141B9CB10,0x141C4A0F0
0x141B9CBB4,0x141C4A194
0x1435D1728,0x14382FAA4
0x141401D7D,0x141461C5D
0x141B9CBD8,0x141C4A1B8
0x141B9CBEC,0x141C4A1CC
0x1435D1734,0x14382FAB0
0x141401D9D,0x141461C7D
0x141B9CC10,0x141C4A1F0
0x141B9CC5C,0x141C4A23C
0x1435D1740,0x14382FABC
0x141401DBD,0x141461C9D
0x141B9CC80,0x141C4A260
0x141B9CC24,0x141C4A204
0x1435D174C,0x14382FAC8
0x141401DDD,0x141461CBD
0x141B9CC48,0x141C4A228
0x141B9FB0C,0x141C4D0EC
0x1435D195C,0x14382FCD8
0x14140303D,0x141462F1D
0x141B9FB30,0x141C4D110
0x141BA97DC,0x141C56DBC
0x1435D1FBC,0x143830338
0x14140676D,0x14146664D
0x141BA9800,0x141C56DE0
0x141B9F974,0x141C4CF54
0x1435D1968,0x14382FCE4
0x14140305D,0x141462F3D
0x141B9F998,0x141C4CF78
0x141BA1A2C,0x141C4F00C
0x1435D1A64,0x14382FDE0
0x14140396D,0x14146384D
0x141BA1A50,0x141C4F030
0x141BA19F4,0x141C4EFD4
0x1435D1A70,0x14382FDEC
0x14140398D,0x14146386D
0x141BA1A18,0x141C4EFF8
0x141BB3A2C,0x141C6100C
0x1435D27A8,0x143830B24
0x14140A43D,0x14146A31D
0x141BB3A50,0x141C61030
0x141BA19BC,0x141C4EF9C
0x1435D1A7C,0x14382FDF8
0x1414039AD,0x14146388D
0x141BA19E0,0x141C4EFC0
0x141B9BABC,0x141C4909C
0x1435D1644,0x14382F9C0
0x14140163D,0x14146151D
0x141B9BAE0,0x141C490C0
0x141BA3884,0x141C50E64
0x1435D1BFC,0x14382FF78
0x1414044ED,0x1414643CD
0x141BA38A8,0x141C50E88
0x141BA38F4,0x141C50ED4
0x1435D1C08,0x14382FF84
0x14140450D,0x1414643ED
0x141BA3918,0x141C50EF8
0x141BA65CC,0x141C53BAC
0x1435D1E24,0x1438301A0
0x14140565D,0x14146553D
0x141BA65F0,0x141C53BD0
0x141BA6594,0x141C53B74
0x1435D1E30,0x1438301AC
0x14140567D,0x14146555D
0x141BA65B8,0x141C53B98
0x141BA98F4,0x141C56ED4
0x1435D1FD4,0x143830350
0x1414067AD,0x14146668D
0x141BA9918,0x141C56EF8
0x141BB0EC4,0x141C5E4A4
0x1435D25D4,0x143830950
0x14140957D,0x14146945D
0x141BB0EE8,0x141C5E4C8
0x141BA9814,0x141C56DF4
0x1435D1FE0,0x14383035C
0x1414067CD,0x1414666AD
0x141BA9838,0x141C56E18
0x141BA984C,0x141C56E2C
0x1435D1FEC,0x143830368
0x1414067ED,0x1414666CD
0x141BA9870,0x141C56E50
0x141BAFA54,0x141C5D034
0x1435D23A0,0x14383071C
0x14140899D,0x14146887D
0x141BAFA78,0x141C5D058
0x141BA96EC,0x141C56CCC
0x1435D2010,0x14383038C
0x14140684D,0x14146672D
0x141BA9710,0x141C56CF0
0x141BA98BC,0x141C56E9C
0x1435D201C,0x143830398
0x14140686D,0x14146674D
0x141BA98E0,0x141C56EC0
0x141BABAA4,0x141C59084
0x1435D2124,0x1438304A0
0x1414072DD,0x1414671BD
0x141BABAC8,0x141C590A8
0x141AEC26C,0x141B8D85C
0x1435CE524,0x14382C468
0x1413C92FD,0x14142478D
0x141AEC290,0x141B8D880
0x141B9FA94,0x141C4D074
0x1435D1974,0x14382FCF0
0x14140307D,0x141462F5D
0x141B9FAB8,0x141C4D098
0x141BB0EFC,0x141C5E4DC
0x1435D25E0,0x14383095C
0x14140959D,0x14146947D
0x141BB0F20,0x141C5E500
0x141BAC9E4,0x141C59FC4
0x1435D2178,0x1438304F4
0x1414077DD,0x1414676BD
0x141BACA08,0x141C59FE8
0x141BA380C,0x141C50DEC
0x1435D1C14,0x14382FF90
0x14140452D,0x14146440D
0x141BA3830,0x141C50E10
0x141BAFA8C,0x141C5D06C
0x1435D23AC,0x143830728
0x1414089BD,0x14146889D
0x141BAFAB0,0x141C5D090
0x141B9FA24,0x141C4D004
0x1435D1980,0x14382FCFC
0x14140309D,0x141462F7D
0x141B9FA48,0x141C4D028
0x141BA966C,0x141C56C4C
0x1435D2028,0x1438303A4
0x14140688D,0x14146676D
0x141BA9690,0x141C56C70
0x141BB3A64,0x141C61044
0x1435D27B4,0x143830B30
0x14140A45D,0x14146A33D
0x141BB3A88,0x141C61068
0x141BA02AC,0x141C4D88C
0x1435D1878,0x14382FBF4
0x141BA02E8,0x141C4D8C8
0x141BAA3FC,0x141C579DC
0x1435D1F74,0x1438302F0
0x141BAA438,0x141C57A18
0x141BAA45C,0x141C57A3C
0x1435D1F8C,0x143830308
0x141BAA498,0x141C57A78
0x141BAFD44,0x141C5D324
0x1435D237C,0x1438306F8
0x141BAFD80,0x141C5D360
0x141B9FDC0,0x141C4D3A0
0x1435D186C,0x14382FBE8
0x141B9FE00,0x141C4D3E0
0x141BABC30,0x141C59210
0x1435D20E8,0x143830464
0x141BABC70,0x141C59250
0x141BAFB88,0x141C5D168
0x1435D2388,0x143830704
0x141BAFBC8,0x141C5D1A8
0x141B9CF70,0x141C4A550
0x1435D16A4,0x14382FA20
0x141B9CFB0,0x141C4A590
0x141B9CE64,0x141C4A444
0x1435D16B0,0x14382FA2C
0x141B9CEA0,0x141C4A480
0x141B9CFD4,0x141C4A5B4
0x1435D16BC,0x14382FA38
0x141B9D010,0x141C4A5F0
0x141BABC94,0x141C59274
0x1435D20F4,0x143830470
0x141BABCD0,0x141C592B0
0x141B8EB30,0x141C3C110
0x141B94514,0x141C41AF4
0x141BA6434,0x141C53A14
0x141BBBF30,0x141C69510
0x14167EF48,0x141702038
0x141B81AF0,0x141C2F0D0
0x1413F91DC,0x1414590BC
0x1413F91E8,0x1414590C8
0x14167EEF8,0x141701FE8
0x141B81A1C,0x141C2EFFC
0x1413F91A0,0x141459080
0x14167F010,0x141702100
0x141B81CF4,0x141C2F2D4
0x1413F925A,0x14145913A
0x1413F9266,0x141459146
0x1413F9272,0x141459152
0x1413F927E,0x14145915E
0x1413F9283,0x141459163
0x1413F9288,0x141459168
0x140764C10,0x14078FF60
0x14167F038,0x141702128
0x141B81D7C,0x141C2F35C
0x1413F928D,0x14145916D
0x1413F9299,0x141459179
0x1413F92B9,0x141459199
0x1413F92C5,0x1414591A5
0x14167F088,0x141702178
0x141B81E78,0x141C2F458
0x1413F92EA,0x1414591CA
0x1413F92F6,0x1414591D6
0x1413F9313,0x1414591F3
0x1413F931F,0x1414591FF
0x141B82500,0x141C2FB60
0x141B82A18,0x141C2F7C8
0x141B82C0C,0x141C301EC
0x14351306C,0x143771868
0x1407681A2,0x1407934F2
0x141B82B18,0x141C300F8
0x141BAD364,0x141C5A944
0x14168EA48,0x141711B38
0x141B93600,0x141C40BE0
0x1413FF155,0x14145F035
0x1413FF161,0x14145F041
0x141B832A4,0x141C30884
0x14351384C,0x143772048
0x1407738BC,0x14079EC0C
0x141B85A28,0x141C33008
0x143513840,0x14377203C
0x14077387C,0x14079EBCC
0x141B85AF0,0x141C330D0
0x143513858,0x143772054
0x140773902,0x14079EC52
0x141B85B80,0x141C33160
0x143513834,0x143772030
0x14077383C,0x14079EB8C
0x141B85BA0,0x141C33180
0x143513828,0x143772024
0x1407737FC,0x14079EB4C
0x141B85BF8,0x141C331D8
0x141B8E994,0x141C3BF74
0x1435D0888,0x14382EC04
0x141B8EA18,0x141C3BFF8
0x1435D0894,0x14382EC10
0x141B8EA20,0x141C3C000
0x1435D08A0,0x14382EC1C
0x141B8EA28,0x141C3C008
0x1435D08AC,0x14382EC28
0x141B8EA30,0x141C3C010
0x1435D08B8,0x14382EC34
0x1413FBD41,0x14145BC21
0x141B8EA38,0x141C3C018
0x141B8E8D4,0x141C3BEB4
0x1435D08C4,0x14382EC40
0x141B8E958,0x141C3BF38
0x1435D08D0,0x14382EC4C
0x141B8E960,0x141C3BF40
0x1435D08DC,0x14382EC58
0x141B8E968,0x141C3BF48
0x1435D08E8,0x14382EC64
0x141B8E970,0x141C3BF50
0x1435D08F4,0x14382EC70
0x1413FBDE1,0x14145BCC1
0x141B8E978,0x141C3BF58
0x141B8E694,0x141C3BC74
0x1435D0900,0x14382EC7C
0x141B8E718,0x141C3BCF8
0x1435D090C,0x14382EC88
0x141B8E720,0x141C3BD00
0x1435D0918,0x14382EC94
0x141B8E728,0x141C3BD08
0x1435D0924,0x14382ECA0
0x141B8E730,0x141C3BD10
0x1435D0930,0x14382ECAC
0x1413FBE81,0x14145BD61
0x141B8E738,0x141C3BD18
0x141B8E154,0x141C3B734
0x1435D093C,0x14382ECB8
0x141B8E1D8,0x141C3B7B8
0x1435D0948,0x14382ECC4
0x141B8E1E0,0x141C3B7C0
0x1435D0954,0x14382ECD0
0x141B8E1E8,0x141C3B7C8
0x1435D0960,0x14382ECDC
0x141B8E1F0,0x141C3B7D0
0x1435D096C,0x14382ECE8
0x1413FBF21,0x14145BE01
0x141B8E1F8,0x141C3B7D8
0x141B8E814,0x141C3BDF4
0x1435D0978,0x14382ECF4
0x141B8E898,0x141C3BE78
0x1435D0984,0x14382ED00
0x141B8E8A0,0x141C3BE80
0x1435D0990,0x14382ED0C
0x141B8E8A8,0x141C3BE88
0x1435D099C,0x14382ED18
0x141B8E8B0,0x141C3BE90
0x1435D09A8,0x14382ED24
0x1413FBFC1,0x14145BEA1
0x141B8E8B8,0x141C3BE98
0x141B8E754,0x141C3BD34
0x1435D09B4,0x14382ED30
0x141B8E7D8,0x141C3BDB8
0x1435D09C0,0x14382ED3C
0x141B8E7E0,0x141C3BDC0
0x1435D09CC,0x14382ED48
0x141B8E7E8,0x141C3BDC8
0x1435D09D8,0x14382ED54
0x141B8E7F0,0x141C3BDD0
0x1435D09E4,0x14382ED60
0x1413FC061,0x14145BF41
0x141B8E7F8,0x141C3BDD8
0x141B8DFCC,0x141C3B5AC
0x1435D09F0,0x14382ED6C
0x141B8E058,0x141C3B638
0x1435D09FC,0x14382ED78
0x141B8E060,0x141C3B640
0x1435D0A08,0x14382ED84
0x141B8E068,0x141C3B648
0x1435D0A14,0x14382ED90
0x141B8E070,0x141C3B650
0x1435D0A20,0x14382ED9C
0x1413FC101,0x14145BFE1
0x141B8E078,0x141C3B658
0x141B8E2D4,0x141C3B8B4
0x1435D0A2C,0x14382EDA8
0x141B8E358,0x141C3B938
0x1435D0A38,0x14382EDB4
0x141B8E360,0x141C3B940
0x1435D0A44,0x14382EDC0
0x141B8E368,0x141C3B948
0x1435D0A50,0x14382EDCC
0x141B8E370,0x141C3B950
0x1435D0A5C,0x14382EDD8
0x1413FC1A1,0x14145C081
0x141B8E378,0x141C3B958
0x141B8EA54,0x141C3C034
0x1435D0A68,0x14382EDE4
0x141B8EAD8,0x141C3C0B8
0x1435D0A74,0x14382EDF0
0x141B8EAE0,0x141C3C0C0
0x1435D0A80,0x14382EDFC
0x141B8EAE8,0x141C3C0C8
0x1435D0A8C,0x14382EE08
0x141B8EAF0,0x141C3C0D0
0x1435D0A98,0x14382EE14
0x1413FC241,0x14145C121
0x141B8EAF8,0x141C3C0D8
0x141B8E454,0x141C3BA34
0x1435D0AA4,0x14382EE20
0x141B8E4D8,0x141C3BAB8
0x1435D0AB0,0x14382EE2C
0x141B8E4E0,0x141C3BAC0
0x1435D0ABC,0x14382EE38
0x141B8E4E8,0x141C3BAC8
0x1435D0AC8,0x14382EE44
0x141B8E4F0,0x141C3BAD0
0x1435D0AD4,0x14382EE50
0x1413FC2E1,0x14145C1C1
0x141B8E4F8,0x141C3BAD8
0x141B8E394,0x141C3B974
0x1435D0AE0,0x14382EE5C
0x141B8E418,0x141C3B9F8
0x1435D0AEC,0x14382EE68
0x141B8E420,0x141C3BA00
0x1435D0AF8,0x14382EE74
0x141B8E428,0x141C3BA08
0x1435D0B04,0x14382EE80
0x141B8E430,0x141C3BA10
0x1435D0B10,0x14382EE8C
0x1413FC381,0x14145C261
0x141B8E438,0x141C3BA18
0x141B8E094,0x141C3B674
0x1435D0B1C,0x14382EE98
0x141B8E118,0x141C3B6F8
0x1435D0B28,0x14382EEA4
0x141B8E120,0x141C3B700
0x1435D0B34,0x14382EEB0
0x141B8E128,0x141C3B708
0x1435D0B40,0x14382EEBC
0x141B8E130,0x141C3B710
0x1435D0B4C,0x14382EEC8
0x1413FC421,0x14145C301
0x141B8E138,0x141C3B718
0x141B8E5D4,0x141C3BBB4
0x1435D0B58,0x14382EED4
0x141B8E658,0x141C3BC38
0x1435D0B64,0x14382EEE0
0x141B8E660,0x141C3BC40
0x1435D0B70,0x14382EEEC
0x141B8E668,0x141C3BC48
0x1435D0B7C,0x14382EEF8
0x141B8E670,0x141C3BC50
0x1435D0B88,0x14382EF04
0x1413FC4C1,0x14145C3A1
0x141B8E678,0x141C3BC58
0x141B8E214,0x141C3B7F4
0x1435D0B94,0x14382EF10
0x141B8E298,0x141C3B878
0x1435D0BA0,0x14382EF1C
0x141B8E2A0,0x141C3B880
0x1435D0BAC,0x14382EF28
0x141B8E2A8,0x141C3B888
0x1435D0BB8,0x14382EF34
0x141B8E2B0,0x141C3B890
0x1435D0BC4,0x14382EF40
0x1413FC561,0x14145C441
0x141B8E2B8,0x141C3B898
0x141B8E514,0x141C3BAF4
0x1435D0BD0,0x14382EF4C
0x141B8E598,0x141C3BB78
0x1435D0BDC,0x14382EF58
0x141B8E5A0,0x141C3BB80
0x1435D0BE8,0x14382EF64
0x141B8E5A8,0x141C3BB88
0x1435D0BF4,0x14382EF70
0x141B8E5B0,0x141C3BB90
0x1435D0C00,0x14382EF7C
0x1413FC601,0x14145C4E1
0x141B8E5B8,0x141C3BB98
0x141B891D0,0x141C367B0
0x1435152D4,0x143773AD0
0x14078FAC2,0x1407BAE12
0x141B8AA28,0x141C38008
0x141B89210,0x141C367F0
0x141B89978,0x141C36F58
0x141B8A4DC,0x141C37ABC
0x141B8B234,0x141C38814
0x141B8B16C,0x141C3874C
0x141B8AF14,0x141C384F4
0x141B8AE4C,0x141C3842C
0x141B8B0A4,0x141C38684
0x141B8AFDC,0x141C385BC
0x141B8AAA0,0x141C38080
0x141B8B400,0x141C389E0
0x141B8B4CC,0x141C38AAC
0x141B8AD84,0x141C38364
0x141B8ACBC,0x141C3829C
0x141B8B2FC,0x141C388DC
0x141B8AB6C,0x141C3814C
0x141BB7430,0x141C64A10
0x141BAE860,0x141C5BE40
0x141BA2894,0x141C4FE74
0x141BB4634,0x141C61C14
0x141BA8184,0x141C55764
0x141B9674C,0x141C43D2C
0x141B95384,0x141C42964
0x141B949B8,0x141C41F98
0x141B95B58,0x141C43138
0x1435188F8,0x1437770F4
0x1407B23D6,0x1407DD726
0x141B95B40,0x141C43120
0x141B43DBC,0x141BE33D4
0x141B43D88,0x141BE33A0
0x141B9609C,0x141C4367C
0x141AC904C,0x141B6B19C
0x141BA5300,0x141C528E0
0x141BA5158,0x141C52738
0x141BA7FD4,0x141C555B4
0x141BB89FC,0x141C65FDC
0x141BA0E14,0x141C4E3F4
0x141BAEA30,0x141C5C010
0x141BB2950,0x141C5FF30
0x141BB2798,0x141C5FD78
0x141BB0D60,0x141C5E340
0x141BA07A8,0x141C4DD88
0x141BB1B4C,0x141C5F12C
0x141BB4D5C,0x141C6233C
0x143521220,0x14377FA1C
0x140830902,0x14085BC32
0x141BB60D8,0x141C636B8
0x141BBAE70,0x141C68450
0x141BBAFD8,0x141C685B8
0x141BBB9CC,0x141C68FAC
0x141BBB91C,0x141C68EFC
0x141BBB868,0x141C68E48
0x141BBB150,0x141C68730
0x141BBB270,0x141C68850
0x141BBB7B0,0x141C68D90
0x141BBB3CC,0x141C689AC
0x141BB9140,0x141C66720
0x143521F88,0x143780784
0x14083F4BE,0x14086A7BE
0x141BB9120,0x141C66700
0x141BBB540,0x141C68B20
0x141BB1A5C,0x141C5F03C
0x141408ACD,0x1414689AD
0x141BB5750,0x141C62D30
0x141BB9AF0,0x141C670D0
0x141BB54BC,0x141C62A9C
0x141BB6C50,0x141C64230
0x141BB733C,0x141C6491C
0x141BB67C0,0x141C63DA0
0x141BB7090,0x141C64670
0x141BB7F2C,0x141C6550C
0x1435218EC,0x1437800E8
0x1408392DC,0x1408645DC
0x141BB8320,0x141C65900
0x1435218F8,0x1437800F4
0x14083931C,0x14086461C
0x141BB8344,0x141C65924
0x141ACB53C,0x141B6D67C
0x141BB8C54,0x141C66234
0x141BA1E54,0x141C4F434
0x1435D1AB8,0x14382FE34
0x141BA1E90,0x141C4F470
0x141BA6F04,0x141C544E4
0x1435D1ECC,0x143830248
0x141405D4D,0x141465C2D
0x141BA6F28,0x141C54508
0x1416982C8,0x14171B3C8
0x141BA44F4,0x141C51AD4
0x141404BF0,0x141464AD0
0x141BA49A0,0x141C51F80
0x141BA4864,0x141C51E44
0x141BA3BBC,0x141C5119C
0x14351C7C8,0x14377AFC4
0x1407ED3B2,0x140818702
0x141BA36AC,0x141C50C8C
0x141698138,0x14171B238
0x141BA41A0,0x141C51780
0x141404C10,0x141464AF0
0x141699AF8,0x14171CBF8
0x141BA6BC8,0x141C541A8
0x141405D50,0x141465C30
0x1416959A8,0x141718AA8
0x141BA097C,0x141C4DF5C
0x141403420,0x141463300
0x141BB1C8C,0x141C5F26C
0x141BB80F4,0x141C656D4
0x143521904,0x143780100
0x140839394,0x140864694
0x141BB8180,0x141C65760
0x141BB8D80,0x141C66360
0x141BB8C98,0x141C66278
0x141BB8D00,0x141C662E0
0x141BB9CEC,0x141C672CC
0x141BB9D68,0x141C67348
0x141BBA3D4,0x141C679B4
0x1435D2A6C,0x143830DE8
0x14140C1E8,0x14146C0C8
0x141BBA410,0x141C679F0
0x141BAE73C,0x141C5BD1C
0x1435D2214,0x143830590
0x141BAE780,0x141C5BD60
